,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,capex_h,opex_h,produc_h,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1328,1328,50,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,16176.4748,0,16176.4748,16176.4748,1.076905279874594,27444.4049,0,27273.4483,0.0,2.149887440815122,2.149887440815122,0.0,2.149887440815122,2.149887440815122,2042.0,2042.0,9.6413,9.6413,12.0498,12.0498,10868.1457,24672.9929,10394.0092,62165.8472,54.2247,10868.1457,24672.9929,10394.0092,62165.8472,54.2247
1329,1329,50,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,34513.6953,0,34513.6953,34513.6953,1.5871237339582096,38327.0929,0,45874.0711,0.0,4.1818386608848215,4.1818386608848215,0.0,4.1818386608848215,4.1818386608848215,2046.0,2046.0,8.921,8.921,8.4432,8.4432,17216.3624,34946.6331,20951.5178,107683.7629,55.5543,17216.3624,34946.6331,20951.5178,107683.7629,55.5543
1330,1330,50,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,18898.259,0,18898.259,18898.259,1.189309012552448,28922.842,0,31278.5696,0.0,2.4773625938333144,2.4773625938333144,0.0,2.4773625938333144,2.4773625938333144,2044.0,2044.0,10.2331,10.2331,10.9926,10.9926,12636.9303,25954.4788,11969.0671,69503.549,44.8138,12636.9303,25954.4788,11969.0671,69503.549,44.8138
1331,1331,50,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,37354.7904,0,37354.7904,37354.7904,1.6500511982311739,39805.5301,0,49879.1924,0.0,4.4857701663699725,4.4857701663699725,0.0,4.4857701663699725,4.4857701663699725,2046.0,2046.0,9.0805,9.0805,8.1828,8.1828,18788.1193,36228.119,22423.2644,114849.8474,55.5543,18788.1193,36228.119,22423.2644,114849.8474,55.5543
1332,1332,50,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,19388.1552,0,19388.1552,19388.1552,3.244894939662045,9280.0021,0,13388.5233,0.0,1.2788825526146723,1.2788825526146723,0.0,1.2788825526146723,1.2788825526146723,2038.0,2038.0,5.7378,5.7378,6.8935,6.8935,4142.3797,8848.1348,9322.6753,41741.0401,39.6952,4142.3797,8848.1348,9322.6753,41741.0401,39.6952
1333,1333,50,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,37850.7212,0,37850.7212,37850.7212,3.001119340971502,20162.6901,0,31989.1461,0.0,3.2758431828277073,3.2758431828277073,0.0,3.2758431828277073,3.2758431828277073,2045.0,2045.0,7.3019,7.3019,5.656,5.656,10602.1995,19121.775,19536.6829,87152.1183,40.7398,10602.1995,19121.775,19536.6829,87152.1183,40.7398
1334,1334,50,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,32384.7214,0,32384.7214,32384.7214,2.0807661597493157,26518.6704,0,22624.4803,0.0,2.737702550799432,2.737702550799432,0.0,2.737702550799432,2.737702550799432,2043.0,2043.0,5.8669,5.8669,9.1413,9.1413,7544.7803,23790.3396,17116.7055,80902.2738,65.7269,7544.7803,23790.3396,17116.7055,80902.2738,65.7269
1335,1335,50,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,50817.4166,0,50817.4166,50817.4166,2.3007956578325444,37401.3584,0,41225.1031,0.0,4.756725891806051,4.756725891806051,0.0,4.756725891806051,4.756725891806051,2046.0,2046.0,6.8248,6.8248,7.2663,7.2663,13816.9091,34063.9798,27556.8866,126323.0919,67.8997,13816.9091,34063.9798,27556.8866,126323.0919,67.8997
1336,1336,50,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,35191.3389,0,35191.3389,35191.3389,2.145431161852905,27997.1075,0,26629.6016,0.0,3.031125980995417,3.031125980995417,0.0,3.031125980995417,3.031125980995417,2043.0,2043.0,6.3461,6.3461,8.7124,8.7124,9077.2139,25071.8255,18598.9112,88005.0164,65.7269,9077.2139,25071.8255,18598.9112,88005.0164,65.7269
1337,1337,50,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,53657.5159,0,53657.5159,53657.5159,2.3394297628317777,38879.7955,0,45230.2243,0.0,5.060657397291199,5.060657397291199,0.0,5.060657397291199,5.060657397291199,2046.0,2046.0,7.0911,7.0911,7.1047,7.1047,15388.666,35345.4657,29029.6291,133489.1764,67.8997,15388.666,35345.4657,29029.6291,133489.1764,67.8997
1338,1338,50,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,26553.0252,0,26553.0252,26553.0252,2.831195703565983,14630.0021,0,20401.5955,0.0,1.8374642772090697,1.8374642772090697,0.0,1.8374642772090697,1.8374642772090697,2038.0,2038.0,6.6034,6.6034,7.564,7.564,7030.9449,13949.1597,12939.3237,60525.3803,52.9269,7030.9449,13949.1597,12939.3237,60525.3803,52.9269
1339,1339,50,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,44892.6378,0,44892.6378,44892.6378,2.81013870121273,25512.6901,0,39002.2183,0.0,3.819867783355095,3.819867783355095,0.0,3.819867783355095,3.819867783355095,2044.0,2044.0,7.5029,7.5029,6.1712,6.1712,13546.9824,24222.7998,23177.352,105892.0548,52.2828,13546.9824,24222.7998,23177.352,105892.0548,52.2828
1340,1340,50,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,39490.194,0,39490.194,39490.194,2.0844311851318826,31868.6704,0,29637.5525,0.0,3.2892632923959404,3.2892632923959404,0.0,3.2892632923959404,3.2892632923959404,2042.0,2042.0,6.3352,6.3352,9.1563,9.1563,10466.0409,28891.3645,20731.1074,99660.0438,81.3371,10466.0409,28891.3645,20731.1074,99660.0438,81.3371
1341,1341,50,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,57875.6119,0,57875.6119,57875.6119,2.2736941656938123,42751.3584,0,48238.1753,0.0,5.295965501259726,5.295965501259726,0.0,5.295965501259726,5.295965501259726,2045.0,2045.0,6.9932,6.9932,7.4859,7.4859,16756.5327,39165.0047,31173.6201,145052.249,81.4796,16756.5327,39165.0047,31173.6201,145052.249,81.4796
1342,1342,50,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,42284.3687,0,42284.3687,42284.3687,2.13757537800729,33347.1075,0,33642.6738,0.0,3.578449927826857,3.578449927826857,0.0,3.578449927826857,3.578449927826857,2042.0,2042.0,6.6818,6.6818,8.8036,8.8036,11980.8234,30172.8504,22212.6931,106732.0727,81.3371,11980.8234,30172.8504,22212.6931,106732.0727,81.3371
1343,1343,50,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,60706.763,0,60706.763,60706.763,2.3081384526188353,44229.7955,0,52243.2966,0.0,5.596546385652365,5.596546385652365,0.0,5.596546385652365,5.596546385652365,2045.0,2045.0,7.2146,7.2146,7.3325,7.3325,18317.1463,40446.4906,32648.2049,152200.0843,81.4796,18317.1463,40446.4906,32648.2049,152200.0843,81.4796
1344,1344,50,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,24734.5793,0,24734.5793,24734.5793,2.733821120611679,14125.7707,0,22185.1885,0.0,1.7488244211004857,1.7488244211004857,0.0,1.7488244211004857,1.7488244211004857,2037.0,2037.0,7.2635,7.2635,7.6734,7.6734,7636.7312,13468.3939,12084.5236,57982.4476,58.2196,7636.7312,13468.3939,12084.5236,57982.4476,58.2196
1345,1345,50,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,42977.2788,0,42977.2788,42977.2788,2.7490911920388155,25008.4587,0,40785.8113,0.0,3.7385624263422796,3.7385624263422796,0.0,3.7385624263422796,3.7385624263422796,2044.0,2044.0,8.0671,8.0671,6.1791,6.1791,14395.4855,23742.0341,22291.6442,103458.7255,52.2828,14395.4855,23742.0341,22291.6442,103458.7255,52.2828
1346,1346,50,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,37637.1349,0,37637.1349,37637.1349,2.02175800989702,31364.439,0,31421.1455,0.0,3.1878926216572867,3.1878926216572867,0.0,3.1878926216572867,3.1878926216572867,2041.0,2041.0,6.6968,6.6968,9.3086,9.3086,11124.64,28410.5987,19803.0319,97064.8763,89.4708,11124.64,28410.5987,19803.0319,97064.8763,89.4708
1347,1347,50,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,55963.9417,0,55963.9417,55963.9417,2.2294516807075357,42247.127,0,50021.7683,0.0,5.214660144246912,5.214660144246912,0.0,5.214660144246912,5.214660144246912,2045.0,2045.0,7.3969,7.3969,7.512,7.512,17609.0923,38684.2389,30280.1671,142618.9197,81.4796,17609.0923,38684.2389,30280.1671,142618.9197,81.4796
1348,1348,50,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,40389.5277,0,40389.5277,40389.5277,2.0786764147103405,32842.8761,0,35426.2668,0.0,3.499060235362108,3.499060235362108,0.0,3.499060235362108,3.499060235362108,2042.0,2042.0,7.2557,7.2557,8.8685,8.8685,12818.7046,29692.0846,21330.5324,104312.1864,81.3371,12818.7046,29692.0846,21330.5324,104312.1864,81.3371
1349,1349,50,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,58795.5566,0,58795.5566,58795.5566,2.2656719379400876,43725.5641,0,54026.8895,0.0,5.515241028639552,5.515241028639552,0.0,5.515241028639552,5.515241028639552,2045.0,2045.0,7.5998,7.5998,7.3549,7.3549,19169.7059,39965.7248,31754.288,149766.755,81.4796,19169.7059,39965.7248,31754.288,149766.755,81.4796
1350,1350,50,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,17398.7994,0,17398.7994,17398.7994,1.9011540939829576,14639.9701,0,22629.3495,0.0,1.5145086874476679,1.5145086874476679,0.0,1.5145086874476679,1.5145086874476679,2038.0,2038.0,9.232,9.232,9.1832,9.1832,8030.4914,13958.6638,9139.4106,48567.0604,39.6952,8030.4914,13958.6638,9139.4106,48567.0604,39.6952
1351,1351,50,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,35665.9093,0,35665.9093,35665.9093,2.2734074014200223,25522.6582,0,41229.9723,0.0,3.500641036269423,3.500641036269423,0.0,3.500641036269423,3.500641036269423,2044.0,2044.0,8.7485,8.7485,6.7188,6.7188,14598.1531,24232.304,19423.2989,93964.479,44.8138,14598.1531,24232.304,19423.2989,93964.479,44.8138
1352,1352,50,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,30283.7379,0,30283.7379,30283.7379,1.6345532985286568,31878.6384,0,31865.3065,0.0,2.9685683388356052,2.9685683388356052,0.0,2.9685683388356052,2.9685683388356052,2042.0,2042.0,7.7017,7.7017,10.1419,10.1419,11508.8715,28900.8686,16956.4869,87722.2646,72.2996,11508.8715,28900.8686,16956.4869,87722.2646,72.2996
1353,1353,50,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,48643.2794,0,48643.2794,48643.2794,1.9417643833505283,42761.3264,0,50465.9292,0.0,4.977218250880748,4.977218250880748,0.0,4.977218250880748,4.977218250880748,2045.0,2045.0,7.8437,7.8437,7.9541,7.9541,17809.7278,39174.5088,27425.3403,133127.546,74.6897,17809.7278,39174.5088,27425.3403,133127.546,74.6897
1354,1354,50,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,33077.386,0,33077.386,33077.386,1.7068446554815935,33357.0755,0,35870.4277,0.0,3.257754974266522,3.257754974266522,0.0,3.257754974266522,3.257754974266522,2042.0,2042.0,7.9604,7.9604,9.6668,9.6668,13023.6539,30182.3545,18438.5994,94794.2935,72.2996,13023.6539,30182.3545,18438.5994,94794.2935,72.2996
1355,1355,50,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,51476.9451,0,51476.9451,51476.9451,1.9867103908686026,44239.7636,0,54471.0505,0.0,5.277799135273389,5.277799135273389,0.0,5.277799135273389,5.277799135273389,2045.0,2045.0,8.0302,8.0302,7.7653,7.7653,19370.3414,40455.9947,28897.4105,140275.3813,74.6897,19370.3414,40455.9947,28897.4105,140275.3813,74.6897
1356,1356,50,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,24569.8871,0,24569.8871,24569.8871,1.9580130346705265,19989.9701,0,29642.4217,0.0,2.0730904120420655,2.0730904120420655,0.0,2.0730904120420655,2.0730904120420655,2038.0,2038.0,9.0578,9.0578,9.1605,9.1605,10919.0566,19059.6887,12749.8414,67351.4006,52.9269,10919.0566,19059.6887,12749.8414,67351.4006,52.9269
1357,1357,50,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,42704.4697,0,42704.4697,42704.4697,2.2427651744774684,30872.6582,0,48243.0445,0.0,4.072659271564867,4.072659271564867,0.0,4.072659271564867,4.072659271564867,2044.0,2044.0,8.9528,8.9528,7.0119,7.0119,17697.1538,29333.3289,23082.5611,112869.7963,52.2828,17697.1538,29333.3289,23082.5611,112869.7963,52.2828
1358,1358,50,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,37420.506,0,37420.506,37420.506,1.7047160564767991,37228.6384,0,38878.3787,0.0,3.5119676344060387,3.5119676344060387,0.0,3.5119676344060387,3.5119676344060387,2041.0,2041.0,7.764,7.764,10.0267,10.0267,14346.9013,34001.8935,20543.2493,106402.0209,89.4708,14346.9013,34001.8935,20543.2493,106402.0209,89.4708
1359,1359,50,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,55669.2843,0,55669.2843,55669.2843,1.9593518450051344,48111.3264,0,57479.0015,0.0,5.550110234504019,5.550110234504019,0.0,5.550110234504019,5.550110234504019,2045.0,2045.0,8.1101,8.1101,8.0437,8.0437,20928.8224,44275.5337,31082.978,152038.098,81.4796,20928.8224,44275.5337,31082.978,152038.098,81.4796
1360,1360,50,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,40154.0453,0,40154.0453,40154.0453,1.7641457668404719,38707.0755,0,42883.5,0.0,3.8271554388657085,3.8271554388657085,0.0,3.8271554388657085,3.8271554388657085,2042.0,2042.0,8.2227,8.2227,9.5533,9.5533,16072.3173,35283.3794,22090.3098,113681.3888,81.3371,16072.3173,35283.3794,22090.3098,113681.3888,81.3371
1361,1361,50,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,58495.9583,0,58495.9583,58495.9583,1.9987707299574278,49589.7636,0,61484.1227,0.0,5.850691118896656,5.850691118896656,0.0,5.850691118896656,5.850691118896656,2045.0,2045.0,8.2652,8.2652,7.8684,7.8684,22489.436,45557.0196,32562.0399,159185.9334,81.4796,22489.436,45557.0196,32562.0399,159185.9334,81.4796
1362,1362,50,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,22769.4259,0,22769.4259,22769.4259,1.8654633792091462,19485.7387,0,31426.0147,0.0,1.978854732765841,1.978854732765841,0.0,1.978854732765841,1.978854732765841,2037.0,2037.0,9.6289,9.6289,9.3546,9.3546,11447.5497,18578.9229,11889.0182,64743.1363,58.2196,11447.5497,18578.9229,11889.0182,64743.1363,58.2196
1363,1363,50,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,40784.1671,0,40784.1671,40784.1671,2.1829953275173164,30368.4268,0,50026.6375,0.0,3.9913539145520525,3.9913539145520525,0.0,3.9913539145520525,3.9913539145520525,2044.0,2044.0,9.5111,9.5111,7.0363,7.0363,18545.657,28852.5631,22201.7971,110436.467,52.2828,18545.657,28852.5631,22201.7971,110436.467,52.2828
1364,1364,50,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,35527.8945,0,35527.8945,35527.8945,1.6468644821044938,36724.407,0,40661.9717,0.0,3.4339423300787355,3.4339423300787355,0.0,3.4339423300787355,3.4339423300787355,2041.0,2041.0,8.3601,8.3601,10.1169,10.1169,15177.8717,33521.1277,19676.6498,103993.0145,89.4708,15177.8717,33521.1277,19676.6498,103993.0145,89.4708
1365,1365,50,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,53819.5038,0,53819.5038,53819.5038,1.9166921460865913,47607.095,0,59262.5944,0.0,5.428097744109111,5.428097744109111,0.0,5.428097744109111,5.428097744109111,2044.0,2044.0,8.2607,8.2607,8.1461,8.1461,21537.2914,43794.7679,30122.0288,149363.2194,89.6276,21537.2914,43794.7679,30122.0288,149363.2194,89.6276
1366,1366,50,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,38318.152,0,38318.152,38318.152,1.7087552952680272,38202.8441,0,44667.0929,0.0,3.7192365722554896,3.7192365722554896,0.0,3.7192365722554896,3.7192365722554896,2041.0,2041.0,8.5152,8.5152,9.7141,9.7141,16672.1097,34802.6136,21151.6585,111034.0046,89.4708,16672.1097,34802.6136,21151.6585,111034.0046,89.4708
1367,1367,50,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,56582.7832,0,56582.7832,56582.7832,1.9578683770024556,49085.5322,0,63267.7157,0.0,5.769385761883842,5.769385761883842,0.0,5.769385761883842,5.769385761883842,2045.0,2045.0,8.6483,8.6483,7.8973,7.8973,23341.9957,45076.2538,31670.0917,156752.6041,81.4796,23341.9957,45076.2538,31670.0917,156752.6041,81.4796
1368,1368,50,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,15788.9218,0,15788.9218,15788.9218,2.5245810273773035,9800.3763,0,8062.4775,0.0,1.073989389009206,1.073989389009206,0.0,1.073989389009206,1.073989389009206,2040.0,2040.0,4.6198,4.6198,8.652,8.652,2628.9849,9344.2921,7800.7633,35595.768,32.8059,2628.9849,9344.2921,7800.7633,35595.768,32.8059
1369,1369,50,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,34286.0408,0,34286.0408,34286.0408,2.6728503544424154,20683.0643,0,26663.1003,0.0,3.0749845775942433,3.0749845775942433,0.0,3.0749845775942433,3.0749845775942433,2046.0,2046.0,6.7393,6.7393,6.1607,6.1607,8845.2601,19617.9323,18149.9375,80936.2069,37.0362,8845.2601,19617.9323,18149.9375,80936.2069,37.0362
1370,1370,50,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,28812.2647,0,28812.2647,28812.2647,1.8325741026009308,27039.0445,0,17298.4345,0.0,2.528481725928969,2.528481725928969,0.0,2.528481725928969,2.528481725928969,2044.0,2044.0,5.072,5.072,10.0805,10.0805,5808.8267,24286.4969,15693.6299,74660.9701,59.7517,5808.8267,24286.4969,15693.6299,74660.9701,59.7517
1371,1371,50,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,47266.8034,0,47266.8034,47266.8034,2.124624524441459,37921.7326,0,35899.0573,0.0,4.531251142347115,4.531251142347115,0.0,4.531251142347115,4.531251142347115,2046.0,2046.0,6.2189,6.2189,7.725,7.725,11919.941,34560.1371,26160.2202,119975.0014,67.8997,11919.941,34560.1371,26160.2202,119975.0014,67.8997
1372,1372,50,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,31587.9462,0,31587.9462,31587.9462,1.9092912003269775,28517.4817,0,21303.5558,0.0,2.8423805171576912,2.8423805171576912,0.0,2.8423805171576912,2.8423805171576912,2045.0,2045.0,5.8976,5.8976,9.4445,9.4445,7449.535,25567.9828,17228.8112,81888.595,54.3198,7449.535,25567.9828,17228.8112,81888.595,54.3198
1373,1373,50,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,50062.5523,0,50062.5523,50062.5523,2.169200323430263,39400.1697,0,39904.1785,0.0,4.866820630955513,4.866820630955513,0.0,4.866820630955513,4.866820630955513,2047.0,2047.0,6.7588,6.7588,7.4719,7.4719,13644.4614,35841.623,27685.9257,127296.2894,61.727,13644.4614,35841.623,27685.9257,127296.2894,61.727
1374,1374,50,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,22953.3309,0,22953.3309,22953.3309,2.378438908711584,15150.3763,0,15075.5497,0.0,1.6297960769130726,1.6297960769130726,0.0,1.6297960769130726,1.6297960769130726,2039.0,2039.0,5.9445,5.9445,8.8219,8.8219,5507.1148,14445.317,11403.2191,54357.0972,48.1154,5507.1148,14445.317,11403.2191,54357.0972,48.1154
1375,1375,50,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,41321.8288,0,41321.8288,41321.8288,2.5528000046055013,26033.0643,0,33676.1725,0.0,3.6233639796228028,3.6233639796228028,0.0,3.6233639796228028,3.6233639796228028,2045.0,2045.0,7.11,7.11,6.6209,6.6209,11845.9937,24718.9572,21780.8346,99715.1439,47.5298,11845.9937,24718.9572,21780.8346,99715.1439,47.5298
1376,1376,50,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,35907.0849,0,35907.0849,35907.0849,1.8783038648175396,32389.0445,0,24311.5067,0.0,3.083910131817145,3.083910131817145,0.0,3.083910131817145,3.083910131817145,2043.0,2043.0,5.8166,5.8166,9.9156,9.9156,8795.8974,29387.5218,19292.5091,93456.956,73.9428,8795.8974,29387.5218,19292.5091,93456.956,73.9428
1377,1377,50,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,54278.7339,0,54278.7339,54278.7339,2.1204089203432255,43271.7326,0,42912.1295,0.0,5.104800432241113,5.104800432241113,0.0,5.104800432241113,5.104800432241113,2046.0,2046.0,6.7122,6.7122,7.8462,7.8462,15056.3609,39661.162,29818.8043,138889.1334,74.0724,15056.3609,39661.162,29818.8043,138889.1334,74.0724
1378,1378,50,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,38663.9679,0,38663.9679,38663.9679,1.940124490174644,33867.4817,0,28316.628,0.0,3.397614359008268,3.397614359008268,0.0,3.397614359008268,3.397614359008268,2044.0,2044.0,6.4578,6.4578,9.3987,9.3987,10455.4481,30669.0077,20837.7101,100693.3544,67.2207,10455.4481,30669.0077,20837.7101,100693.3544,67.2207
1379,1379,50,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,57108.9499,0,57108.9499,57108.9499,2.159352755504337,44750.1697,0,46917.2507,0.0,5.408731937726267,5.408731937726267,0.0,5.408731937726267,5.408731937726267,2046.0,2046.0,6.968,6.968,7.6625,7.6625,16628.1178,40942.6479,31301.43,146055.2179,74.0724,16628.1178,40942.6479,31301.43,146055.2179,74.0724
1380,1380,50,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,21126.8115,0,21126.8115,21126.8115,2.2676032244246827,14646.1449,0,16859.1427,0.0,1.5454554630310309,1.5454554630310309,0.0,1.5454554630310309,1.5454554630310309,2038.0,2038.0,6.8097,6.8097,9.0031,9.0031,6192.2702,13964.5512,10540.2675,51876.8273,52.9269,6192.2702,13964.5512,10540.2675,51876.8273,52.9269
1381,1381,50,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,39404.4208,0,39404.4208,39404.4208,2.4877275406772643,25528.8329,0,35459.7655,0.0,3.542058622609987,3.542058622609987,0.0,3.542058622609987,3.542058622609987,2045.0,2045.0,7.7032,7.7032,6.6395,6.6395,12698.5533,24238.1914,20893.1194,97281.8146,47.5298,12698.5533,24238.1914,20893.1194,97281.8146,47.5298
1382,1382,50,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,34042.5591,0,34042.5591,34042.5591,1.8127925636846598,31884.8131,0,26095.0997,0.0,2.9855465382439004,2.9855465382439004,0.0,2.9855465382439004,2.9855465382439004,2042.0,2042.0,6.2551,6.2551,10.0933,10.0933,9509.0346,28906.756,18359.8355,90899.5223,81.3371,9509.0346,28906.756,18359.8355,90899.5223,81.3371
1383,1383,50,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,52365.8249,0,52365.8249,52365.8249,2.0747587803752703,42767.5012,0,44695.7225,0.0,5.0234950752283,5.0234950752283,0.0,5.0234950752283,5.0234950752283,2046.0,2046.0,7.1313,7.1313,7.879,7.879,15912.2865,39180.3962,28923.2241,136455.8041,74.0724,15912.2865,39180.3962,28923.2241,136455.8041,74.0724
1384,1384,50,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,36794.5172,0,36794.5172,36794.5172,1.878119357852166,33363.2503,0,30100.221,0.0,3.296702253261394,3.296702253261394,0.0,3.296702253261394,3.296702253261394,2043.0,2043.0,6.8626,6.8626,9.5518,9.5518,11171.9596,30188.2419,19902.15,98130.8115,73.9428,11171.9596,30188.2419,19902.15,98130.8115,73.9428
1385,1385,50,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,55196.5286,0,55196.5286,55196.5286,2.1156119493347965,44245.9383,0,48700.8437,0.0,5.3274265807134515,5.3274265807134515,0.0,5.3274265807134515,5.3274265807134515,2046.0,2046.0,7.3673,7.3673,7.6906,7.6906,17484.0434,40461.8821,30405.3621,143621.8886,74.0724,17484.0434,40461.8821,30405.3621,143621.8886,74.0724
1386,1386,50,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,13813.7411,0,13813.7411,13813.7411,1.4796767992026691,15160.3443,0,17303.3037,0.0,1.2950924782207245,1.2950924782207245,0.0,1.2950924782207245,1.2950924782207245,2038.0,2038.0,8.5437,8.5437,11.1207,11.1207,6390.8431,14454.8211,7574.9871,42274.0875,39.6952,6390.8431,14454.8211,7574.9871,42274.0875,39.6952
1387,1387,50,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,32045.6553,0,32045.6553,32045.6553,2.0271237278834597,26043.0323,0,35903.9264,0.0,3.3302734600819393,3.3302734600819393,0.0,3.3302734600819393,3.3302734600819393,2046.0,2046.0,8.6402,8.6402,7.1764,7.1764,13036.0745,24728.4613,18081.0602,87928.2876,37.0362,13036.0745,24728.4613,18081.0602,87928.2876,37.0362
1388,1388,50,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,26686.5672,0,26686.5672,26686.5672,1.436150566713582,32399.0126,0,26539.2607,0.0,2.7640157409920967,2.7640157409920967,0.0,2.7640157409920967,2.7640157409920967,2043.0,2043.0,7.2318,7.2318,11.0569,11.0569,9843.7092,29397.0259,15531.951,81524.9803,65.7269,9843.7092,29397.0259,15531.951,81524.9803,65.7269
1389,1389,50,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,45034.5638,0,45034.5638,45034.5638,1.7926888874580351,43281.7006,0,45139.8834,0.0,4.786540024834812,4.786540024834812,0.0,4.786540024834812,4.786540024834812,2046.0,2046.0,7.5777,7.5777,8.3545,8.3545,16110.7554,39670.6661,26083.1971,126967.082,67.8997,16110.7554,39670.6661,26083.1971,126967.082,67.8997
1390,1390,50,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,29439.6057,0,29439.6057,29439.6057,1.5163759047198466,33877.4497,0,30544.3819,0.0,3.078387611922595,3.078387611922595,0.0,3.078387611922595,3.078387611922595,2044.0,2044.0,7.7984,7.7984,10.3665,10.3665,11506.6188,30678.5118,17081.2906,88765.7787,59.7517,11506.6188,30678.5118,17081.2906,88765.7787,59.7517
1391,1391,50,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,47867.9458,0,47867.9458,47867.9458,1.8419271960643964,44760.1377,0,49145.0047,0.0,5.090471530319965,5.090471530319965,0.0,5.090471530319965,5.090471530319965,2046.0,2046.0,7.798,7.798,8.1296,8.1296,17682.5123,40952.152,27562.6568,134133.1665,67.8997,17682.5123,40952.152,27562.6568,134133.1665,67.8997
1392,1392,50,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,20989.9417,0,20989.9417,20989.9417,1.6450320400586365,20510.3443,0,24316.3759,0.0,1.8536742028151223,1.8536742028151223,0.0,1.8536742028151223,1.8536742028151223,2038.0,2038.0,8.5562,8.5562,10.5115,10.5115,9279.4083,19555.846,11180.3048,61058.4277,52.9269,9279.4083,19555.846,11180.3048,61058.4277,52.9269
