,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1040,1040,25,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,-2838.5536,-2838.5536,0.013512352,35989.0497,0,30571.4565,0,3.080745617,3.080745617,0,3.301722758,3.301722758,2045,2038,7.5947,6.0226,10.2338,10.9678,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,10401.7891,32289.8636,3274.8674,43233.8204,105.8539
1041,1041,30,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,4256.408,4256.408,0.32686087,35989.0497,0,30571.4565,0,3.168027623,3.168027623,0,3.301722758,3.301722758,2045,2040,7.5947,6.4898,10.2338,10.6657,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,10862.1738,32289.8636,6297.9295,53793.8574,87.4825
1042,1042,35,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,11385.7222,11385.7222,0.641918605,35989.0497,0,30571.4565,0,3.202565198,3.202565198,0,3.301722758,3.301722758,2045,2041,7.5947,6.7182,10.2338,10.5506,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,11051.922,32289.8636,9341.8296,64148.8669,79.5296
1043,1043,40,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,18465.5959,18465.5959,0.958426177,35989.0497,0,30571.4565,0,3.259176488,3.259176488,0,3.301722758,3.301722758,2045,2043,7.5947,7.163,10.2338,10.3674,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,11367.4319,32289.8636,12481.9853,74670.6036,65.7269
1044,1044,45,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,25611.0853,25611.0853,1.275496309,35989.0497,0,30571.4565,0,3.282014787,3.282014787,0,3.301722758,3.301722758,2045,2044,7.5947,7.3806,10.2338,10.2952,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,11498.3888,32289.8636,15574.6906,85033.78,59.7517
1045,1045,50,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,32764.4035,32764.4035,1.593023203,35989.0497,0,30571.4565,0,3.301722758,3.301722758,0,3.301722758,3.301722758,2045,2045,7.5947,7.5947,10.2338,10.2338,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,11613.9845,32289.8636,18674.3157,95396.8871,54.3198
1046,1046,55,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,39925.8703,39925.8703,1.910892863,35989.0497,0,30571.4565,0,3.318922903,3.318922903,0,3.301722758,3.301722758,2045,2046,7.5947,7.8056,10.2338,10.1807,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,11716.395,32289.8636,21776.8602,105758.3707,49.3816
1047,1047,60,0,0,1,0,0,1,0,0,0,1,0,0,0,32764.4035,0,47120.3025,47120.3025,2.228879948,35989.0497,0,30571.4565,0,3.318922903,3.318922903,0,3.301722758,3.301722758,2045,2046,7.5947,7.8056,10.2338,10.1807,11613.9845,32289.8636,18674.3157,95396.8871,54.3198,11716.395,32289.8636,24850.2311,116026.1737,49.3816
1048,1048,25,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,-1556.1883,-1556.1883,0.112081539,47029.8377,0,49172.0792,0,5.056861895,5.056861895,0,5.376378868,5.376378868,2047,2041,7.773,6.4412,8.1073,8.6232,17843.4059,42563.5038,29297.7404,141191.4277,61.727,16490.7132,42563.5038,6326.8269,63934.2087,109.3532
1049,1049,30,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,9045.2126,9045.2126,0.466292374,47029.8377,0,49172.0792,0,5.129667954,5.129667954,0,5.376378868,5.376378868,2047,2042,7.773,6.6607,8.1073,8.4999,17843.4059,42563.5038,29297.7404,141191.4277,61.727,16782.6874,42563.5038,10802.056,79292.8718,99.412
1050,1050,35,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,19549.9977,19549.9977,0.822735757,47029.8377,0,49172.0792,0,5.249137997,5.249137997,0,5.376378868,5.376378868,2047,2044,7.773,7.1029,8.1073,8.3052,17843.4059,42563.5038,29297.7404,141191.4277,61.727,17277.9262,42563.5038,15468.927,94942.5134,82.1586
1051,1051,40,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,30158.2514,30158.2514,1.180011173,47029.8377,0,49172.0792,0,5.297374705,5.297374705,0,5.376378868,5.376378868,2047,2045,7.773,7.3255,8.1073,8.229,17843.4059,42563.5038,29297.7404,141191.4277,61.727,17487.2008,42563.5038,20067.7442,110351.3898,74.6897
1052,1052,45,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,40784.3774,40784.3774,1.53806112,47029.8377,0,49172.0792,0,5.34003192,5.34003192,0,5.376378868,5.376378868,2047,2046,7.773,7.5482,8.1073,8.1628,17843.4059,42563.5038,29297.7404,141191.4277,61.727,17674.9166,42563.5038,24681.6561,125772.3536,67.8997
1053,1053,50,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,51425.0506,51425.0506,1.896503876,47029.8377,0,49172.0792,0,5.376378868,5.376378868,0,5.376378868,5.376378868,2047,2047,7.773,7.773,8.1073,8.1073,17843.4059,42563.5038,29297.7404,141191.4277,61.727,17843.4059,42563.5038,29297.7404,141191.4277,61.727
1054,1054,55,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,62076.1385,62076.1385,2.255231019,47029.8377,0,49172.0792,0,5.40764538,5.40764538,0,5.376378868,5.376378868,2047,2048,7.773,7.9993,8.1073,8.0601,17843.4059,42563.5038,29297.7404,141191.4277,61.727,17994.869,42563.5038,33915.5146,156606.1413,56.1155
1055,1055,60,0,0,1,0,0,1,0,0,0,1,1,0,0,51425.0506,0,72774.9893,72774.9893,2.614108389,47029.8377,0,49172.0792,0,5.40764538,5.40764538,0,5.376378868,5.376378868,2047,2048,7.773,7.9993,8.1073,8.0601,17843.4059,42563.5038,29297.7404,141191.4277,61.727,17994.869,42563.5038,38491.9202,171881.3977,56.1155
1056,1056,25,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,-1029.4879,-1029.4879,0.044705019,22411.1443,0,24343.4504,0,1.919452905,1.919452905,0,2.05464126,2.05464126,2039,2034,8.0825,6.479,10.2647,10.9877,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,8214.0754,21167.1978,1975.759,30405.0346,77.4903
1057,1057,30,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,4021.1479,4021.1479,0.380062734,22411.1443,0,24343.4504,0,1.958006502,1.958006502,0,2.05464126,2.05464126,2039,2035,8.0825,6.8173,10.2647,10.7713,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,8534.9662,21167.1978,4023.64,37817.3976,70.4457
1058,1058,35,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,9038.4128,9038.4128,0.718544088,22411.1443,0,24343.4504,0,1.989626483,1.989626483,0,2.05464126,2.05464126,2039,2036,8.0825,7.1486,10.2647,10.6001,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,8814.6898,21167.1978,6171.0099,45255.3519,64.0416
1059,1059,40,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,14069.7755,14069.7755,1.0592372,22411.1443,0,24343.4504,0,2.015854699,2.015854699,0,2.05464126,2.05464126,2039,2037,8.0825,7.4688,10.2647,10.4622,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,9056.8492,21167.1978,8351.0983,52703.1404,58.2196
1060,1060,45,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,19112.4307,19112.4307,1.401124552,22411.1443,0,24343.4504,0,2.037109177,2.037109177,0,2.05464126,2.05464126,2039,2038,8.0825,7.7802,10.2647,10.3531,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,9266.4853,21167.1978,10545.1727,60144.2134,52.9269
1061,1061,50,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,24167.5891,24167.5891,1.743883442,22411.1443,0,24343.4504,0,2.05464126,2.05464126,0,2.05464126,2.05464126,2039,2039,8.0825,8.0825,10.2647,10.2647,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,9448.4903,21167.1978,12745.1918,67576.5843,48.1154
1062,1062,55,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,29265.7461,29265.7461,2.087167771,22411.1443,0,24343.4504,0,2.05464126,2.05464126,0,2.05464126,2.05464126,2039,2039,8.0825,8.0825,10.2647,10.2647,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,9448.4903,21167.1978,14913.3341,74842.8836,48.1154
1063,1063,60,0,0,1,0,0,1,1,0,0,0,0,0,0,24167.5891,0,34333.7045,34333.7045,2.430785486,22411.1443,0,24343.4504,0,2.068364284,2.068364284,0,2.05464126,2.05464126,2039,2040,8.0825,8.3791,10.2647,10.1966,9448.4903,21167.1978,12745.1918,67576.5843,48.1154,9606.6939,21167.1978,17118.7319,82270.0693,43.7413
1064,1064,25,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,32.108,32.108,0.154179972,33451.9323,0,42944.0732,0,3.806518904,3.806518904,0,4.132706657,4.132706657,2046,2039,8.5669,6.9039,7.4855,8.1345,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,14599.9166,31440.8379,4815.4645,50972.529,84.2019
1065,1065,30,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,8454.2214,8454.2214,0.539155225,33451.9323,0,42944.0732,0,3.934054264,3.934054264,0,4.132706657,4.132706657,2046,2041,8.5669,7.377,7.4855,7.868,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,15182.6173,31440.8379,8497.3581,63644.623,69.5884
1066,1066,35,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,16957.8026,16957.8026,0.926556219,33451.9323,0,42944.0732,0,3.986085919,3.986085919,0,4.132706657,4.132706657,2046,2042,8.5669,7.6134,7.4855,7.7642,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,15426.4611,31440.8379,12174.0515,76062.4153,63.2622
1067,1067,40,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,25431.9361,25431.9361,1.315767818,33451.9323,0,42944.0732,0,4.070208335,4.070208335,0,4.132706657,4.132706657,2046,2044,8.5669,8.0889,7.4855,7.6019,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,15837.672,31440.8379,15937.1199,88699.8486,52.2828
1068,1068,45,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,33980.1893,33980.1893,1.705597348,33451.9323,0,42944.0732,0,4.103474825,4.103474825,0,4.132706657,4.132706657,2046,2045,8.5669,8.3282,7.4855,7.5395,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,16010.4432,31440.8379,19645.4969,101124.4971,47.5298
1069,1069,50,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,42544.6078,42544.6078,2.096099823,33451.9323,0,42944.0732,0,4.132706657,4.132706657,0,4.132706657,4.132706657,2046,2046,8.5669,8.5669,7.4855,7.4855,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,16164.8987,31440.8379,23358.8667,113552.4201,43.2089
1070,1070,55,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,51154.6677,51154.6677,2.486927338,33451.9323,0,42944.0732,0,4.132706657,4.132706657,0,4.132706657,4.132706657,2046,2046,8.5669,8.5669,7.4855,7.4855,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,16164.8987,31440.8379,27036.8148,125840.428,43.2089
1071,1071,60,0,0,1,0,0,1,1,0,0,0,1,0,0,42544.6078,0,59734.0038,59734.0038,2.878077426,33451.9323,0,42944.0732,0,4.156989753,4.156989753,0,4.132706657,4.132706657,2046,2047,8.5669,8.8082,7.4855,7.4413,16164.8987,31440.8379,23358.8667,113552.4201,43.2089,16303.1113,31440.8379,30755.6286,138272.8624,39.2808
1072,1072,25,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,-2863.3958,-2863.3958,0.017490723,39913.3126,0,33579.4074,0,3.317839812,3.317839812,0,3.534942754,3.534942754,2043,2037,7.3154,5.9139,10.5991,11.2926,12910.613,36109.4026,20700.7379,106908.4778,73.9428,11582.2807,36109.4026,3494.9683,48454.2499,130.9941
1073,1073,30,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,5098.5036,5098.5036,0.33167568,39913.3126,0,33579.4074,0,3.414095088,3.414095088,0,3.534942754,3.534942754,2043,2039,7.3154,6.3968,10.5991,10.9742,12910.613,36109.4026,20700.7379,106908.4778,73.9428,12142.2059,36109.4026,6877.9735,60336.3452,108.2596
1074,1074,35,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,13097.7825,13097.7825,0.647615201,39913.3126,0,33579.4074,0,3.451516666,3.451516666,0,3.534942754,3.534942754,2043,2040,7.3154,6.633,10.5991,10.8552,12910.613,36109.4026,20700.7379,106908.4778,73.9428,12372.6018,36109.4026,10286.9548,71965.1595,98.4178
1075,1075,40,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,21091.4982,21091.4982,0.964757098,39913.3126,0,33579.4074,0,3.483766309,3.483766309,0,3.534942754,3.534942754,2043,2041,7.3154,6.8641,10.5991,10.7548,12910.613,36109.4026,20700.7379,106908.4778,73.9428,12574.9608,36109.4026,13744.9159,83610.2482,89.4708
1076,1076,45,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,29099.6077,29099.6077,1.282756393,39913.3126,0,33579.4074,0,3.511795613,3.511795613,0,3.534942754,3.534942754,2043,2042,7.3154,7.0908,10.5991,10.6689,12910.613,36109.4026,20700.7379,106908.4778,73.9428,12753.395,36109.4026,17219.4429,95263.1852,81.3371
1077,1077,50,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,37113.7816,37113.7816,1.601111065,39913.3126,0,33579.4074,0,3.534942754,3.534942754,0,3.534942754,3.534942754,2043,2043,7.3154,7.3154,10.5991,10.5991,12910.613,36109.4026,20700.7379,106908.4778,73.9428,12910.613,36109.4026,20700.7379,106908.4778,73.9428
1078,1078,55,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,45138.3522,45138.3522,1.919827518,39913.3126,0,33579.4074,0,3.554867833,3.554867833,0,3.534942754,3.534942754,2043,2044,7.3154,7.5368,10.5991,10.5396,12910.613,36109.4026,20700.7379,106908.4778,73.9428,13049.769,36109.4026,24184.6996,118549.4441,67.2207
1079,1079,60,0,0,1,0,0,1,1,0,1,0,0,0,0,37113.7816,0,53203.381,53203.381,2.238575054,39913.3126,0,33579.4074,0,3.554867833,3.554867833,0,3.534942754,3.534942754,2043,2044,7.3154,7.5368,10.5991,10.5396,12910.613,36109.4026,20700.7379,106908.4778,73.9428,13049.769,36109.4026,27629.3257,130059.0989,67.2207
1080,1080,25,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,-1637.8627,-1637.8627,0.105477264,50954.1006,0,52180.0302,0,5.257865769,5.257865769,0,5.606834665,5.606834665,2046,2040,7.6642,6.3293,8.4273,8.9915,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,17674.6614,46383.0427,6530.2147,69081.2799,131.2238
1081,1081,30,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,9729.5347,9729.5347,0.457308014,50954.1006,0,52180.0302,0,5.408598702,5.408598702,0,5.606834665,5.606834665,2046,2042,7.6642,6.7703,8.4273,8.7389,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,18316.5683,46383.0427,11481.7829,86019.378,108.4494
1082,1082,35,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,21186.8279,21186.8279,0.810815581,50954.1006,0,52180.0302,0,5.469039994,5.469039994,0,5.606834665,5.606834665,2046,2043,7.6642,6.9927,8.4273,8.6415,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,18586.9573,46383.0427,16421.2312,102676.6495,98.5904
1083,1083,40,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,32655.5161,32655.5161,1.165448238,50954.1006,0,52180.0302,0,5.521991043,5.521991043,0,5.606834665,5.606834665,2046,2044,7.6642,7.2159,8.4273,8.5579,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,18829.3064,46383.0427,21401.4695,119358.9623,89.6276
1084,1084,45,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,44144.2469,44144.2469,1.520761111,50954.1006,0,52180.0302,0,5.56726016,5.56726016,0,5.606834665,5.606834665,2046,2045,7.6642,7.4399,8.4273,8.4877,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,19045.6818,46383.0427,26393.2157,136047.6668,81.4796
1085,1085,50,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,55652.2406,55652.2406,1.876610766,50954.1006,0,52180.0302,0,5.606834665,5.606834665,0,5.606834665,5.606834665,2046,2046,7.6642,7.6642,8.4273,8.4273,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,19239.5795,46383.0427,31390.5966,152739.5319,74.0724
1086,1086,55,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,67173.8348,67173.8348,2.232746467,50954.1006,0,52180.0302,0,5.640720561,5.640720561,0,5.606834665,5.606834665,2046,2047,7.6642,7.8896,8.4273,8.3762,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,19413.5046,46383.0427,36387.6445,169425.3653,67.3385
1087,1087,60,0,0,1,0,0,1,1,0,1,0,1,0,0,55652.2406,0,78743.233,78743.233,2.588905336,50954.1006,0,52180.0302,0,5.640720561,5.640720561,0,5.606834665,5.606834665,2046,2047,7.6642,7.8896,8.4273,8.3762,19239.5795,46383.0427,31390.5966,152739.5319,74.0724,19413.5046,46383.0427,41337.9632,185945.0822,67.3385
1088,1088,25,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,-2723.6194,-2723.6194,0.029956471,41391.7497,0,37584.5287,0,3.579612121,3.579612121,0,3.85597565,3.85597565,2044,2037,7.8058,6.1682,10.0809,10.8592,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,12954.7166,37390.8885,3843.7218,51596.7016,130.9941
1089,1089,30,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,5762.3491,5762.3491,0.353544599,41391.7497,0,37584.5287,0,3.690558779,3.690558779,0,3.85597565,3.85597565,2044,2039,7.8058,6.6587,10.0809,10.5327,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,13584.5988,37390.8885,7457.037,64303.133,108.2596
1090,1090,35,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,14291.9623,14291.9623,0.67896295,41391.7497,0,37584.5287,0,3.733935385,3.733935385,0,3.85597565,3.85597565,2044,2040,7.8058,6.8981,10.0809,10.4104,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,13842.9116,37390.8885,11095.1414,76719.3216,98.4178
1091,1091,40,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,22761.4929,22761.4929,1.00605748,41391.7497,0,37584.5287,0,3.803829485,3.803829485,0,3.85597565,3.85597565,2044,2042,7.8058,7.3607,10.0809,10.2191,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,14268.1774,37390.8885,14856.0024,89357.8982,81.3371
1092,1092,45,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,31313.3711,31313.3711,1.333795832,41391.7497,0,37584.5287,0,3.83182597,3.83182597,0,3.85597565,3.85597565,2044,2043,7.8058,7.585,10.0809,10.1444,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,14443.0466,37390.8885,18558.5889,101779.8378,73.9428
1093,1093,50,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,39877.3165,39877.3165,1.662061002,41391.7497,0,37584.5287,0,3.85597565,3.85597565,0,3.85597565,3.85597565,2044,2044,7.8058,7.8058,10.0809,10.0809,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,14597.3896,37390.8885,22268.8064,114201.6216,67.2207
1094,1094,55,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,48450.22,48450.22,1.99068476,41391.7497,0,37584.5287,0,3.876683695,3.876683695,0,3.85597565,3.85597565,2044,2045,7.8058,8.0222,10.0809,10.027,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,14733.0792,37390.8885,25983.4738,126618.7712,61.1097
1095,1095,60,0,0,1,0,0,1,1,0,0,1,0,0,0,39877.3165,0,57064.1665,57064.1665,2.319455978,41391.7497,0,37584.5287,0,3.876683695,3.876683695,0,3.85597565,3.85597565,2044,2045,7.8058,8.0222,10.0809,10.027,14597.3896,37390.8885,22268.8064,114201.6216,67.2207,14733.0792,37390.8885,29662.612,138911.8558,61.1097
1096,1096,25,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,-1485.5119,-1485.5119,0.11298564,52432.5377,0,56185.1514,0,5.540284488,5.540284488,0,5.915745196,5.915745196,2046,2040,7.8523,6.5214,8.2268,8.7888,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,19144.9712,47664.5286,6870.9725,72326.1842,131.2238
1097,1097,30,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,10414.0847,10414.0847,0.471218355,52432.5377,0,56185.1514,0,5.700632574,5.700632574,0,5.915745196,5.915745196,2046,2042,7.8523,6.9647,8.2268,8.5397,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,19831.3507,47664.5286,12046.5382,90064.9517,108.4494
1098,1098,35,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,22410.384,22410.384,0.831361444,52432.5377,0,56185.1514,0,5.76592321,5.76592321,0,5.915745196,5.915745196,2046,2043,7.8523,7.1863,8.2268,8.4423,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,20119.3909,47664.5286,17216.4593,107509.3532,98.5904
1099,1099,40,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,34419.7385,34419.7385,1.192689236,52432.5377,0,56185.1514,0,5.823098861,5.823098861,0,5.915745196,5.915745196,2046,2044,7.8523,7.4084,8.2268,8.3588,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,20376.927,47664.5286,22429.794,124980.6157,89.6276
1100,1100,45,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,46394.1756,46394.1756,1.55500929,52432.5377,0,56185.1514,0,5.915745196,5.915745196,0,5.915745196,5.915745196,2046,2046,7.8523,7.8523,8.2268,8.2268,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,20811.3365,47664.5286,27725.3422,142669.4553,74.0724
1101,1101,50,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,58503.4404,58503.4404,1.917467432,52432.5377,0,56185.1514,0,5.915745196,5.915745196,0,5.915745196,5.915745196,2046,2046,7.8523,7.8523,8.2268,8.2268,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,20811.3365,47664.5286,32892.6447,159946.0227,74.0724
1102,1102,55,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,70568.972,70568.972,2.280428288,52432.5377,0,56185.1514,0,5.952644589,5.952644589,0,5.915745196,5.915745196,2046,2047,7.8523,8.0751,8.2268,8.1755,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,20994.7914,47664.5286,38127.6424,177423.2729,67.3385
1103,1103,60,0,0,1,0,0,1,1,0,0,1,1,0,0,58503.4404,0,82646.8914,82646.8914,2.643583617,52432.5377,0,56185.1514,0,5.984308218,5.984308218,0,5.915745196,5.915745196,2046,2048,7.8523,8.2988,8.2268,8.1319,20811.3365,47664.5286,32892.6447,159946.0227,74.0724,21159.2225,47664.5286,43359.5217,194891.3811,61.2169
1104,1104,25,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,-1836.6087,-1836.6087,0,21906.9129,0,26127.0434,0,1.815010073,1.815010073,0,1.94590965,1.94590965,2037,2033,8.3819,6.872,10.5921,11.356,9843.7554,20686.432,11838.9107,64817.6872,58.2196,8541.8403,20686.432,1568.2927,29045.1956,85.2393
1105,1105,30,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,3011.527,3011.527,0.315305859,21906.9129,0,26127.0434,0,1.858862098,1.858862098,0,1.94590965,1.94590965,2037,2034,8.3819,7.2644,10.5921,11.0881,9843.7554,20686.432,11838.9107,64817.6872,58.2196,8940.7343,20686.432,3510.89,36227.0736,77.4903
1106,1106,35,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,7823.9631,7823.9631,0.647337651,21906.9129,0,26127.0434,0,1.894057946,1.894057946,0,1.94590965,1.94590965,2037,2035,8.3819,7.6464,10.5921,10.8821,9843.7554,20686.432,11838.9107,64817.6872,58.2196,9285.1644,20686.432,5566.8635,43432.8688,70.4457
1107,1107,40,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,12648.7334,12648.7334,0.981707673,21906.9129,0,26127.0434,0,1.92255005,1.92255005,0,1.94590965,1.94590965,2037,2036,8.3819,8.0205,10.5921,10.7208,9843.7554,20686.432,11838.9107,64817.6872,58.2196,9584.8395,20686.432,7658.8715,50642.918,64.0416
1108,1108,45,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,17490.8526,17490.8526,1.317781897,21906.9129,0,26127.0434,0,1.94590965,1.94590965,0,1.94590965,1.94590965,2037,2037,8.3819,8.3819,10.5921,10.5921,9843.7554,20686.432,11838.9107,64817.6872,58.2196,9843.7554,20686.432,9768.7837,57848.0434,58.2196
1109,1109,50,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,22390.3694,22390.3694,1.654707536,21906.9129,0,26127.0434,0,1.94590965,1.94590965,0,1.94590965,1.94590965,2037,2037,8.3819,8.3819,10.5921,10.5921,9843.7554,20686.432,11838.9107,64817.6872,58.2196,9843.7554,20686.432,11838.9107,64817.6872,58.2196
1110,1110,55,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,27256.3992,27256.3992,1.992705636,21906.9129,0,26127.0434,0,1.964516572,1.964516572,0,1.94590965,1.94590965,2037,2038,8.3819,8.7333,10.5921,10.4918,9843.7554,20686.432,11838.9107,64817.6872,58.2196,10067.4589,20686.432,13964.7096,72027.9266,52.9269
1111,1111,60,0,0,1,0,0,1,0,1,0,0,0,0,0,22390.3694,0,32158.5086,32158.5086,2.330760483,21906.9129,0,26127.0434,0,1.964516572,1.964516572,0,1.94590965,1.94590965,2037,2038,8.3819,8.7333,10.5921,10.4918,9843.7554,20686.432,11838.9107,64817.6872,58.2196,10067.4589,20686.432,16055.6028,79020.9292,52.9269
1112,1112,25,0,0,1,0,0,1,0,1,0,0,1,0,0,40653.9083,0,-983.336,-983.336,0.110245796,32947.7009,0,44727.6662,0,3.731230826,3.731230826,0,4.020909793,4.020909793,2045,2039,8.8831,7.3993,7.5746,8.1697,16863.0028,30960.0722,22426.3023,110950.8154,47.5298,15412.678,30960.0722,4396.5459,49870.162,84.2019
