,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
866,866,30,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,28055.1308,28055.1308,2.204175138174264,20109.475,0,19727.3542,0.0,3.6487956216134867,3.6487956216134867,0.0,3.713967201812709,3.713967201812709,2042.0,2039.0,3.7055,3.2317,5.1438,5.2357,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,6483.7153,19173.6321,14207.7233,67968.3169,48.1154
867,867,35,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,37035.583,37035.583,2.874616287096579,20109.475,0,19727.3542,0.0,3.675073915242714,3.675073915242714,0.0,3.713967201812709,3.713967201812709,2042.0,2040.0,3.7055,3.3896,5.1438,5.1983,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,6629.0241,19173.6321,18082.3097,80964.2901,43.7413
868,868,40,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,46029.2313,46029.2313,3.5459681060295902,20109.475,0,19727.3542,0.0,3.696471506145997,3.696471506145997,0.0,3.713967201812709,3.713967201812709,2042.0,2041.0,3.7055,3.5475,5.1438,5.1682,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,6759.3035,19173.6321,21961.1611,93963.0929,39.7648
869,869,45,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,55032.0287,55032.0287,4.217847393011898,20109.475,0,19727.3542,0.0,3.713967201812709,3.713967201812709,0.0,3.713967201812709,3.713967201812709,2042.0,2042.0,3.7055,3.7055,5.1438,5.1438,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,6876.4746,19173.6321,25840.9772,106959.2625,36.1498
870,870,50,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,64057.1899,64057.1899,4.889937626012454,20109.475,0,19727.3542,0.0,3.713967201812709,3.713967201812709,0.0,3.713967201812709,3.713967201812709,2042.0,2042.0,3.7055,3.7055,5.1438,5.1438,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,6876.4746,19173.6321,29702.4742,119845.9206,36.1498
871,871,55,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,73074.0249,73074.0249,5.562772892326633,20109.475,0,19727.3542,0.0,3.7284672486184482,3.7284672486184482,0.0,3.713967201812709,3.713967201812709,2042.0,2043.0,3.7055,3.8634,5.1438,5.1238,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,6981.8935,19173.6321,33586.5825,132848.9965,32.8635
872,872,60,0,1,0,0,0,1,1,0,0,0,0,0,64057.1899,0,82096.2202,82096.2202,6.235822686196138,20109.475,0,19727.3542,0.0,3.7408634666598894,3.7408634666598894,0.0,3.713967201812709,3.713967201812709,2042.0,2044.0,3.7055,4.0211,5.1438,5.1068,6876.4746,19173.6321,29702.4742,119845.9206,36.1498,7077.0482,19173.6321,37469.444,145846.2204,29.8759
873,873,20,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,10369.1091,10369.1091,0.613310427104743,30992.1631,0,28078.4875,0.0,4.743743844225484,4.743743844225484,0.0,4.985505421098369,4.985505421098369,2042.0,2036.0,3.8928,2.896,5.8569,6.1554,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,8435.7797,29447.2723,7691.043,56055.2769,112.0728
874,874,25,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,22266.0052,22266.0052,1.1941087068676,30992.1631,0,28078.4875,0.0,4.855728236412338,4.855728236412338,0.0,4.985505421098369,4.985505421098369,2042.0,2038.0,3.8928,3.2271,5.8569,6.0135,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,8976.5535,29447.2723,12896.9139,73679.367,92.6221
875,875,30,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,34266.7514,34266.7514,1.7771980204719195,30992.1631,0,28078.4875,0.0,4.89822758234609,4.89822758234609,0.0,4.985505421098369,4.985505421098369,2042.0,2039.0,3.8928,3.3929,5.8569,5.9613,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9206.5433,29447.2723,18066.3987,91071.1676,84.2019
876,876,35,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,46289.7694,46289.7694,2.3617847249485395,30992.1631,0,28078.4875,0.0,4.933529717395726,4.933529717395726,0.0,4.985505421098369,4.985505421098369,2042.0,2040.0,3.8928,3.5594,5.8569,5.9186,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9413.8575,29447.2723,23257.7054,108485.1518,76.5472
877,877,40,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,58331.1946,58331.1946,2.9471797408386,30992.1631,0,28078.4875,0.0,4.962168428615577,4.962168428615577,0.0,4.985505421098369,4.985505421098369,2042.0,2041.0,3.8928,3.726,5.8569,5.8845,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9599.7398,29447.2723,28454.4072,125902.2023,69.5884
878,878,45,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,70412.1121,70412.1121,3.5328719007499303,30992.1631,0,28078.4875,0.0,4.962168428615577,4.962168428615577,0.0,4.985505421098369,4.985505421098369,2042.0,2041.0,3.8928,3.726,5.8569,5.8845,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9599.7398,29447.2723,33620.3668,143149.0794,69.5884
879,879,50,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,82478.478,82478.478,4.119420913006868,30992.1631,0,28078.4875,0.0,4.985505421098369,4.985505421098369,0.0,4.985505421098369,4.985505421098369,2042.0,2042.0,3.8928,3.8928,5.8569,5.8569,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9766.9287,29447.2723,38826.1096,160582.0507,63.2622
880,880,55,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,94552.5204,94552.5204,4.706143169154821,30992.1631,0,28078.4875,0.0,5.004811016128746,5.004811016128746,0.0,4.985505421098369,4.985505421098369,2042.0,2043.0,3.8928,4.0594,5.8569,5.8343,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9917.3572,29447.2723,44029.2775,178003.9384,57.511
881,881,60,0,1,0,0,0,1,1,0,0,0,1,0,82478.478,0,106654.39,106654.39,5.293025899750602,30992.1631,0,28078.4875,0.0,5.004811016128746,5.004811016128746,0.0,4.985505421098369,4.985505421098369,2042.0,2043.0,3.8928,4.0594,5.8569,5.8343,9766.9287,29447.2723,38826.1096,160582.0507,63.2622,9917.3572,29447.2723,49209.3437,195285.8742,57.511
882,882,20,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,7077.1151,7077.1151,0.40518136580289793,37348.1433,0,28078.4875,0.0,4.783185595000502,4.783185595000502,0.0,5.026968623901161,5.026968623901161,2042.0,2036.0,3.8928,2.896,7.0581,7.4178,9766.9287,34115.8369,38146.721,161910.4028,81.3371,8435.7797,34115.8369,6746.0524,56518.8776,144.0936
883,883,25,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,19085.822,19085.822,0.910931900227098,37348.1433,0,28078.4875,0.0,4.896114001231746,4.896114001231746,0.0,5.026968623901161,5.026968623901161,2042.0,2038.0,3.8928,3.2271,7.0581,7.2467,9766.9287,34115.8369,38146.721,161910.4028,81.3371,8976.5535,34115.8369,11991.5307,74288.8287,119.0856
884,884,30,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,31189.9698,31189.9698,1.418509837548456,37348.1433,0,28078.4875,0.0,4.938969928891717,4.938969928891717,0.0,5.026968623901161,5.026968623901161,2042.0,2039.0,3.8928,3.3929,7.0581,7.1838,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9206.5433,34115.8369,17203.9118,91824.5215,108.2596
885,885,35,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,43315.289,43315.289,1.9273789113543631,37348.1433,0,28078.4875,0.0,4.974566319639845,4.974566319639845,0.0,5.026968623901161,5.026968623901161,2042.0,2040.0,3.8928,3.5594,7.0581,7.1324,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9413.8575,34115.8369,22439.1699,109382.5712,98.4178
886,886,40,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,55454.4944,55454.4944,2.4369400723828116,37348.1433,0,28078.4875,0.0,5.0034411543482795,5.0034411543482795,0.0,5.026968623901161,5.026968623901161,2042.0,2041.0,3.8928,3.726,7.0581,7.0913,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9599.7398,34115.8369,27684.1531,126943.695,89.4708
887,887,45,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,67605.5477,67605.5477,2.946904075364972,37348.1433,0,28078.4875,0.0,5.026968623901161,5.026968623901161,0.0,5.026968623901161,5.026968623901161,2042.0,2042.0,3.8928,3.8928,7.0581,7.0581,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9766.9287,34115.8369,32931.0317,144500.6821,81.3371
888,888,50,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,79799.5792,79799.5792,3.457213629032614,37348.1433,0,28078.4875,0.0,5.026968623901161,5.026968623901161,0.0,5.026968623901161,5.026968623901161,2042.0,2042.0,3.8928,3.8928,7.0581,7.0581,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9766.9287,34115.8369,38146.721,161910.4028,81.3371
889,889,55,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,91971.886,91971.886,3.9679108132768297,37348.1433,0,28078.4875,0.0,5.046430921591037,5.046430921591037,0.0,5.026968623901161,5.026968623901161,2042.0,2043.0,3.8928,4.0594,7.0581,7.0309,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9917.3572,34115.8369,43397.3593,179476.3822,73.9428
890,890,60,0,1,0,0,0,1,1,0,1,0,0,0,79799.5792,0,104173.8613,104173.8613,4.478665048021778,37348.1433,0,28078.4875,0.0,5.046430921591037,5.046430921591037,0.0,5.026968623901161,5.026968623901161,2042.0,2043.0,3.8928,4.0594,7.0581,7.0309,9766.9287,34115.8369,38146.721,161910.4028,81.3371,9917.3572,34115.8369,48620.2755,196901.2736,73.9428
891,891,20,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,7229.9012,7229.9012,0.34301756105041786,48230.8313,0,36429.6208,0.0,5.992732618767774,5.992732618767774,0.0,6.298506843186818,6.298506843186818,2042.0,2036.0,4.0024,2.9755,7.2271,7.5958,12657.3827,44389.4771,47270.0445,202646.533,108.4494,10928.1588,44389.4771,7996.3053,70735.9672,192.1247
892,892,25,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,22248.3256,22248.3256,0.8290370562140087,48230.8313,0,36429.6208,0.0,6.134610789027008,6.134610789027008,0.0,6.298506843186818,6.298506843186818,2042.0,2038.0,4.0024,3.3165,7.2271,7.4201,12657.3827,44389.4771,47270.0445,202646.533,108.4494,11630.6039,44389.4771,14551.8003,92978.9877,158.7808
893,893,30,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,37396.1456,37396.1456,1.3170870627246927,48230.8313,0,36429.6208,0.0,6.188401889624316,6.188401889624316,0.0,6.298506843186818,6.298506843186818,2042.0,2039.0,4.0024,3.4873,7.2271,7.3556,12657.3827,44389.4771,47270.0445,202646.533,108.4494,11929.3713,44389.4771,21068.032,114927.3722,144.3462
894,894,35,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,52565.9631,52565.9631,1.806394400561744,48230.8313,0,36429.6208,0.0,6.233022121792853,6.233022121792853,0.0,6.298506843186818,6.298506843186818,2042.0,2040.0,4.0024,3.6589,7.2271,7.303,12657.3827,44389.4771,47270.0445,202646.533,108.4494,12198.6909,44389.4771,27618.078,136903.4328,131.2238
895,895,40,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,67754.3118,67754.3118,2.2963765093350808,48230.8313,0,36429.6208,0.0,6.269138076817855,6.269138076817855,0.0,6.298506843186818,6.298506843186818,2042.0,2041.0,4.0024,3.8305,7.2271,7.2609,12657.3827,44389.4771,47270.0445,202646.533,108.4494,12440.1761,44389.4771,34179.5451,158882.8045,119.2943
896,896,45,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,83002.2465,83002.2465,2.7866954562623625,48230.8313,0,36429.6208,0.0,6.269138076817855,6.269138076817855,0.0,6.298506843186818,6.298506843186818,2042.0,2041.0,4.0024,3.8305,7.2271,7.2609,12657.3827,44389.4771,47270.0445,202646.533,108.4494,12440.1761,44389.4771,40696.3781,180647.5722,119.2943
897,897,50,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,98221.1792,98221.1792,3.277641392061706,48230.8313,0,36429.6208,0.0,6.298506843186818,6.298506843186818,0.0,6.298506843186818,6.298506843186818,2042.0,2042.0,4.0024,4.0024,7.2271,7.2271,12657.3827,44389.4771,47270.0445,202646.533,108.4494,12657.3827,44389.4771,47270.0445,202646.533,108.4494
898,898,55,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,113481.6987,113481.6987,3.768527642762077,48230.8313,0,36429.6208,0.0,6.298506843186818,6.298506843186818,0.0,6.298506843186818,6.298506843186818,2042.0,2042.0,4.0024,4.0024,7.2271,7.2271,12657.3827,44389.4771,47270.0445,202646.533,108.4494,12657.3827,44389.4771,53799.4748,224436.4828,108.4494
899,899,60,0,1,0,0,0,1,1,0,1,0,1,0,98221.1792,0,128722.6472,128722.6472,4.260048709978083,48230.8313,0,36429.6208,0.0,6.322774689101332,6.322774689101332,0.0,6.298506843186818,6.298506843186818,2042.0,2043.0,4.0024,4.1742,7.2271,7.1993,12657.3827,44389.4771,47270.0445,202646.533,108.4494,12852.8208,44389.4771,60376.655,246440.1905,98.5904
900,900,20,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,5615.7658,5615.7658,0.3367604083405277,38826.5804,0,22752.4417,0.0,4.628523485761914,4.628523485761914,0.0,4.821007151291719,4.821007151291719,2043.0,2037.0,3.4532,2.6152,7.6509,7.9691,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,7131.1667,35397.3228,6304.5424,54579.7918,130.9941
901,901,25,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,17210.0491,17210.0491,0.8065877771339663,38826.5804,0,22752.4417,0.0,4.717242628670517,4.717242628670517,0.0,4.821007151291719,4.821007151291719,2043.0,2039.0,3.4532,2.8942,7.6509,7.8192,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,7521.7745,35397.3228,11340.7384,71578.1445,108.2596
902,902,30,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,28869.6234,28869.6234,1.2776965135442893,38826.5804,0,22752.4417,0.0,4.75116302169117,4.75116302169117,0.0,4.821007151291719,4.821007151291719,2043.0,2040.0,3.4532,3.0341,7.6509,7.7634,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,7688.3813,35397.3228,16357.0001,88410.7455,98.4178
903,903,35,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,40538.741,40538.741,1.7496658411003148,38826.5804,0,22752.4417,0.0,4.779003715887432,4.779003715887432,0.0,4.821007151291719,4.821007151291719,2043.0,2041.0,3.4532,3.1738,7.6509,7.7182,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,7837.7345,35397.3228,21394.1808,105257.4499,89.4708
904,904,40,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,52220.5947,52220.5947,2.222159889085506,38826.5804,0,22752.4417,0.0,4.801931559448515,4.801931559448515,0.0,4.821007151291719,4.821007151291719,2043.0,2042.0,3.4532,3.3136,7.6509,7.6813,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,7972.0411,35397.3228,26437.1989,122108.4946,81.3371
905,905,45,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,63912.996,63912.996,2.6950017161012103,38826.5804,0,22752.4417,0.0,4.821007151291719,4.821007151291719,0.0,4.821007151291719,4.821007151291719,2043.0,2043.0,3.4532,3.4532,7.6509,7.6509,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,8092.8595,35397.3228,31481.9798,138959.1009,73.9428
906,906,50,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,75638.6942,75638.6942,3.1679813570085886,38826.5804,0,22752.4417,0.0,4.821007151291719,4.821007151291719,0.0,4.821007151291719,4.821007151291719,2043.0,2043.0,3.4532,3.4532,7.6509,7.6509,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,8092.8595,35397.3228,36498.3419,155701.1612,73.9428
907,907,55,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,87348.4833,87348.4833,3.641423331502711,38826.5804,0,22752.4417,0.0,4.837267129728308,4.837267129728308,0.0,4.821007151291719,4.821007151291719,2043.0,2044.0,3.4532,3.5926,7.6509,7.6252,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,8201.8963,35397.3228,41546.9783,172561.9015,67.2207
908,908,60,0,1,0,0,0,1,1,0,0,1,0,0,75638.6942,0,99063.5276,99063.5276,4.11496803633744,38826.5804,0,22752.4417,0.0,4.851041990562528,4.851041990562528,0.0,4.821007151291719,4.821007151291719,2043.0,2045.0,3.4532,3.7313,7.6509,7.6036,8092.8595,35397.3228,36498.3419,155701.1612,73.9428,8299.8031,35397.3228,46593.996,189415.7592,61.1097
909,909,20,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,5736.325,5736.325,0.29154229154297856,49709.2684,0,31103.575,0.0,5.853975061079523,5.853975061079523,0.0,6.097350918802015,6.097350918802015,2043.0,2037.0,3.7023,2.7985,7.6925,8.0123,11028.3232,45670.963,45623.1404,196472.1282,98.5904,9708.7092,45670.963,7578.703,68869.359,174.6589
910,910,25,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,20427.3594,20427.3594,0.7498989330774742,49709.2684,0,31103.575,0.0,5.915194579800064,5.915194579800064,0.0,6.097350918802015,6.097350918802015,2043.0,2038.0,3.7023,2.9489,7.6925,7.9293,11028.3232,45670.963,45623.1404,196472.1282,98.5904,9990.9556,45670.963,13821.2748,90069.3336,158.7808
911,911,30,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,35055.4152,35055.4152,1.210567205906811,49709.2684,0,31103.575,0.0,6.009618823844178,6.009618823844178,0.0,6.097350918802015,6.097350918802015,2043.0,2040.0,3.7023,3.25,7.6925,7.8047,11028.3232,45670.963,45623.1404,196472.1282,98.5904,10473.2147,45670.963,20232.3996,111563.2164,131.2238
912,912,35,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,49773.7825,49773.7825,1.6718029093154758,49709.2684,0,31103.575,0.0,6.044700638357009,6.044700638357009,0.0,6.097350918802015,6.097350918802015,2043.0,2041.0,3.7023,3.4008,7.6925,7.7594,11028.3232,45670.963,45623.1404,196472.1282,98.5904,10678.1708,45670.963,26579.1282,132821.3388,119.2943
913,913,40,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,64549.8233,64549.8233,2.133425212128679,49709.2684,0,31103.575,0.0,6.044700638357009,6.044700638357009,0.0,6.097350918802015,6.097350918802015,2043.0,2041.0,3.7023,3.4008,7.6925,7.7594,11028.3232,45670.963,45623.1404,196472.1282,98.5904,10678.1708,45670.963,32885.8396,153904.091,119.2943
914,914,45,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,79294.1974,79294.1974,2.595732065710337,49709.2684,0,31103.575,0.0,6.0734697787341725,6.0734697787341725,0.0,6.097350918802015,6.097350918802015,2043.0,2042.0,3.7023,3.5516,7.6925,7.7227,11028.3232,45670.963,45623.1404,196472.1282,98.5904,10862.4952,45670.963,39255.4818,175191.5868,108.4494
915,915,50,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,94051.1112,94051.1112,3.058270053521692,49709.2684,0,31103.575,0.0,6.097350918802015,6.097350918802015,0.0,6.097350918802015,6.097350918802015,2043.0,2043.0,3.7023,3.7023,7.6925,7.6925,11028.3232,45670.963,45623.1404,196472.1282,98.5904,11028.3232,45670.963,45623.1404,196472.1282,98.5904
916,916,55,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,108844.9205,108844.9205,3.5208400715522483,49709.2684,0,31103.575,0.0,6.097350918802015,6.097350918802015,0.0,6.097350918802015,6.097350918802015,2043.0,2043.0,3.7023,3.7023,7.6925,7.6925,11028.3232,45670.963,45623.1404,196472.1282,98.5904,11028.3232,45670.963,51955.3664,217598.1635,98.5904
917,917,60,0,1,0,0,0,1,1,0,0,1,1,0,94051.1112,0,123621.8267,123621.8267,3.983904386519842,49709.2684,0,31103.575,0.0,6.117742403046282,6.117742403046282,0.0,6.097350918802015,6.097350918802015,2043.0,2044.0,3.7023,3.8529,7.6925,7.6668,11028.3232,45670.963,45623.1404,196472.1282,98.5904,11177.9963,45670.963,58327.0705,238887.4842,89.6276
918,918,20,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,9832.7387,9832.7387,0.8470337011268722,20006.1129,0,14401.3083,0.0,3.3978152393901295,3.3978152393901295,0.0,3.515037227932572,3.515037227932572,2044.0,2038.0,3.1366,2.4144,5.407,5.5935,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,4682.8547,19075.0802,6324.4291,39968.0297,52.9269
919,919,25,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,18303.4412,18303.4412,1.484167697965752,20006.1129,0,14401.3083,0.0,3.45167061729404,3.45167061729404,0.0,3.515037227932572,3.515037227932572,2044.0,2040.0,3.1366,2.6555,5.407,5.5063,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,4903.5479,19075.0802,10007.0577,52332.8682,43.7413
920,920,30,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,26820.6435,26820.6435,2.122828530769302,20006.1129,0,14401.3083,0.0,3.47203406768515,3.47203406768515,0.0,3.515037227932572,3.515037227932572,2044.0,2041.0,3.1366,2.7759,5.407,5.474,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,4997.2982,19075.0802,13672.3107,64605.0974,39.7648
921,921,35,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,35347.8072,35347.8072,2.7624216014650824,20006.1129,0,14401.3083,0.0,3.488930137360063,3.488930137360063,0.0,3.515037227932572,3.515037227932572,2044.0,2042.0,3.1366,2.8963,5.407,5.4475,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,5081.5871,19075.0802,17345.3848,76886.0092,36.1498
922,922,40,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,43884.4572,43884.4572,3.402626856274529,20006.1129,0,14401.3083,0.0,3.503043478319131,3.503043478319131,0.0,3.515037227932572,3.515037227932572,2044.0,2043.0,3.1366,3.0165,5.407,5.4255,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,5157.3959,19075.0802,21020.6501,89170.4468,32.8635
923,923,45,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,52428.3155,52428.3155,4.043269568692101,20006.1129,0,14401.3083,0.0,3.515037227932572,3.515037227932572,0.0,3.515037227932572,3.515037227932572,2044.0,2044.0,3.1366,3.1366,5.407,5.407,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,5225.7963,19075.0802,24697.0515,101456.1194,29.8759
924,924,50,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,60987.4055,60987.4055,4.684088904959999,20006.1129,0,14401.3083,0.0,3.515037227932572,3.515037227932572,0.0,3.515037227932572,3.515037227932572,2044.0,2044.0,3.1366,3.1366,5.407,5.407,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,5225.7963,19075.0802,28361.5904,113679.7482,29.8759
925,925,55,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,69540.1767,69540.1767,5.325354603017736,20006.1129,0,14401.3083,0.0,3.5251654191992867,3.5251654191992867,0.0,3.515037227932572,3.515037227932572,2044.0,2045.0,3.1366,3.2561,5.407,5.3915,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,5287.2021,19075.0802,32040.9624,125970.5812,27.1599
926,926,60,0,1,0,0,0,1,0,1,0,0,0,0,60987.4055,0,78103.2416,78103.2416,5.966515993244341,20006.1129,0,14401.3083,0.0,3.5251654191992867,3.5251654191992867,0.0,3.515037227932572,3.515037227932572,2044.0,2045.0,3.1366,3.2561,5.407,5.3915,5225.7963,19075.0802,28361.5904,113679.7482,29.8759,5287.2021,19075.0802,35708.051,138200.7348,27.1599
927,927,20,0,1,0,0,0,1,0,1,0,0,1,0,79403.5883,0,9997.7398,9997.7398,0.5973646894859524,30888.8009,0,22752.4417,0.0,4.5885631083059035,4.5885631083059035,0.0,4.779387245829427,4.779387245829427,2043.0,2037.0,3.4532,2.6152,6.0868,6.3399,8092.8595,29348.7204,37468.9939,154371.6732,57.511,7131.1667,29348.7204,7534.3165,54113.8277,101.8843
928,928,25,0,1,0,0,0,1,0,1,0,0,1,0,79403.5883,0,21475.4148,21475.4148,1.1588890960260356,30888.8009,0,22752.4417,0.0,4.676500282124888,4.676500282124888,0.0,4.779387245829427,4.779387245829427,2043.0,2039.0,3.4532,2.8942,6.0868,6.2207,8092.8595,29348.7204,37468.9939,154371.6732,57.511,7521.7745,29348.7204,12536.8213,70966.9329,84.2019
929,929,30,0,1,0,0,0,1,0,1,0,0,1,0,79403.5883,0,33029.4602,33029.4602,1.7221072158797772,30888.8009,0,22752.4417,0.0,4.710126419447049,4.710126419447049,0.0,4.779387245829427,4.779387245829427,2043.0,2040.0,3.4532,3.0341,6.0868,6.1762,8092.8595,29348.7204,37468.9939,154371.6732,57.511,7688.3813,29348.7204,17512.6645,87655.7736,76.5472
930,930,35,0,1,0,0,0,1,0,1,0,0,1,0,79403.5883,0,44599.3075,44599.3075,2.286366967812726,30888.8009,0,22752.4417,0.0,4.737730990154728,4.737730990154728,0.0,4.779387245829427,4.779387245829427,2043.0,2041.0,3.4532,3.1738,6.0868,6.1403,8092.8595,29348.7204,37468.9939,154371.6732,57.511,7837.7345,29348.7204,22503.2766,104358.6274,69.5884
